video_id,vllm_description,label
jDKLd8vGm-k,"This split-screen comparison thumbnail shows a ""wrong vs. right"" format with an X and checkmark: on the left, a person in a green shirt makes an exaggerated disgusted face while holding fast food and a Pepsi cup against a blue background, and on the right, a hand neatly presents a Pepsi cup topped with golden french fries against a pink background, with the checkmark indicating the preferred option.",0
fyO8pvpnTdE,"The image shows an illustrated infographic titled ""5 STYLES OF PARENTING"" featuring five different parenting scenarios depicted through cartoon figures in various interactions with children, arranged horizontally across a beige background to demonstrate different parenting approaches.",0
OF6Iwma4Pbo,"The thumbnail shows a split-screen comparison: on the left, a hand writes ""class"" in yellow chalk on a green chalkboard, and on the right, a woman wearing glasses and purple cardigan playfully holds a laughing baby dressed in yellow against the same green chalkboard background, creating a humorous visual pun between ""class"" (education) and ""class"" (style/sophistication).",0
i42ZinrWTmU,"The thumbnail features a pixelated Minecraft-style character dressed as a ""RICH PRINCESS"" in a red outfit with a crown, seated centrally on a golden throne, flanked by two characters in black suits holding stacks of money, set against a bright yellow and red background with a medieval castle environment.",0
QW7GvgWsQHo,"# Image Description

A motorcyclist in dark gear is captured from a first-person perspective on their bike, looking ahead at another motorcycle parked in a parking lot with mountains and vehicles visible in the background under clear blue sky.",0
cSjagpvEHYc,"A cheerful animated character with dark skin tone wearing a red jacket and white sailor-style hat is smiling and pointing upward toward text that reads ""Period Full Stop"" in large black letters on a cream-colored background, with a speech bubble containing a period punctuation mark in the upper right corner.",0
P_A4CpeLgCg,"A person wearing a white sleeveless shirt and dark jacket stands in the foreground with their head tilted upward in a contemplative or determined expression, surrounded by blurred crowds and urban buildings in what appears to be a street or protest setting.",0
rkOySwlEtVk,"# Description

A man wearing glasses and a dark suit with striped tie sits in a contemplative pose with his hand to his face, with a decorative lamp visible in the background and an Al Jazeera network logo displayed in the bottom left corner.",0
dw8Xl8hoJWQ,"# Detailed Description

A man wearing sunglasses, a pink shirt, and a black bow tie sits smiling at what appears to be a televised event, with audience members visible in the background and the Sony LIV watermark and website displayed at the bottom of the screen.",0
C0WDFCjztaw,"In this YouTube thumbnail from what appears to be a classic Indian film, a man in a white shirt gazes to the side while a woman in traditional Indian attire with a colorful blue dupatta and gold jewelry leans toward him affectionately against a warm, ornate background.",0
llLIXT_vXl8,"The thumbnail shows Ali Zafar on the left smiling at the camera while wearing a dark suit, and Amitabh Bachchan on the right wearing glasses and a dark jacket with his hand near his face in a thoughtful pose, with white text reading ""ALI ZAFAR'S Fan moment WITH AMITABH BACHCHAN"" overlaid on the image against a dark blue background.",0
fEnwMyHejtQ,"The thumbnail shows two men (Ranbir Kapoor on the left and Nikhil Kamath on the right) seated against a red background with paper airplane graphics, both displaying casual, friendly expressions while wearing dark colored clothing, with yellow text reading ""PEOPLE #2"" prominently displayed between them and labels identifying each person's name.",0
CbCdoxNxNjQ,"The thumbnail features three men's headshots arranged horizontally, with the center image of a bearded man in a blue shirt prominently framed in a yellow border against a blue background, while the left side shows a man in a white shirt and the right side shows a man wearing glasses and a cap, with red text reading ""1 LAKH+ VIEWS"" in the bottom left corner.",0
fuRJqe_rO90,"The thumbnail features two male hosts on either side of an image of cricket player Virat Kohli in the center, with bold yellow and black text reading ""ZALMI PODCAST BABAR AZAM"" and ""MEETING WITH VIRAT KOHLI,"" set against an orange and black background with branding logos and a ""1M+ VIEWS"" indicator in the top right corner.",0
8SuskKYqWIc,"The thumbnail shows two bearded men in formal attire against a purple and gold gradient background, with yellow text reading ""First ever interview"" and ""پاپراعظم کے ساتھ"" (with Pap Raazam), along with ""EP#21,"" ""1+MILLION VIEWS,"" and the ""Showtime Raga"" logo, indicating this is an episode from the Urdu-language talk show series.",0
a8T5fc0uj1A,"A man in formal business attire appears stern or serious during what seems to be a failed video call, with ""Skype fail"" text overlaid in cyan, and a child visible in the background on the right side of the frame, with ""TRTWORLD"" branding in the top left corner.",0
PEnjlA0fsTk,"The thumbnail displays five different women arranged in a horizontal row, each with distinct styling and makeup, alongside text reading ""Top 10 Most Beautiful Women In The World 2024"" in white lettering at the bottom.",0
I74FAkaL1Fk,"The thumbnail shows two people labeled ""GEORGINA"" and ""CRISTIANO"" facing the camera with confident expressions, flanking the text ""MRS & MR QUIZ"" in large orange and white letters in the center, with smaller portrait photos visible in the background corners.",0
c5vvTiZtP7s,"The thumbnail features two people against a red and orange gradient background with a ""WATCH"" label in the top left corner, the name ""CRISTIANO RONALDO"" displayed prominently in white text at the bottom, and the person on the right wearing a white t-shirt has an animated expression of surprise or concern with a hand gesture near his face.",0
UPrkC1LdlLY,"A man wearing a bright yellow hazmat suit holds a gas mask while standing in front of a nuclear reactor cooling tunnel with a glowing radiation symbol, with ""DAY 99"" displayed in the top right corner, creating a dramatic apocalyptic or survival-themed YouTube thumbnail.",0
FLp7zBsNtaY,"A man in a black shirt with an ""AMP"" logo makes an excited facial expression while looking at a scene of people in neon yellow-green clothing navigating across giant red spheres floating in bright blue water, with a forested background and blue structures visible.",0
kX3nB4PpJko,"A smiling pilot in uniform with a black tie and gold wings badge stands front and center with an excited expression, surrounded by five crew members in bright yellow jackets celebrating with raised arms inside an airplane cabin with blue seats and windows visible in the background.",0
YpjwHazhknA,"The thumbnail features a smiling man on the right side with a yellow heartbeat/pulse line graphic in the background, accompanied by white text reading ""CR7 LIE DETECTOR"" on the left, suggesting a video analyzing or testing the truthfulness of statements made by someone associated with the CR7 designation.",0
KVnheXywIbY,"The thumbnail displays five young men standing in a dramatic action-movie pose against a dark brick wall backdrop, with an ominous red glowing symbol on the left side and intense red and cyan lighting effects, accompanied by Hindi text ""संस्कृत का आतंक"" (Terror of Sanskrit) and English text reading ""OFFICIAL TRAILER"" at the bottom.",0
